x,y,title,player,population,alliance,tribe,uid,aid,did
-94,-11,Village Pasajes,Blas de Lezo,625,NKF,Romans,4348,65,40277
-44,-30,Village Fearless Köyü,Fearless,625,TR,Gauls,1099,28,20514
79,-48,Village 000,Sledge Hammer,625,PA,Gauls,3994,43,38192
80,-7,Village Goku is Dead,PinguLin,625,PA,Gauls,2992,43,32515
124,-169,Village 02,UnNingüino,625,P.A.,Gauls,2042,160,71881
163,67,Village 02,Archon,625,HZR,Romans,1914,1,71757
-118,40,Village 01 Pollux,Somnus,624,W!LDS,Teutons,7608,39,48335
-82,149,Village 00,samo711,624,W!LDS,Gauls,179,39,69307
-31,-12,Village TR_GöçmenAvcısı Köyü,TR_Gorilla,624,TR,Teutons,182,28,17461
60,17,Village Highgarden,Rolly,624,HZR2,Gauls,1007,92,24013
111,13,Village SPACEKRU,fafane,624,Tribe Gauls,Gauls,6056,,45350
123,-51,Village BrightRider Köyü,BrightRider,624,SE A,Romans,8907,273,50510
-90,60,Village GRZENIA,GRZENIA,623,AGGA,Gauls,5631,153,44417
-48,-1,Village Osada,Mr Pink,623,NKF,Gauls,902,65,19636
-40,-67,Village Longaticum,Ludvik,623,AO,Romans,2765,84,31125
-40,-31,Village Pietro1,PietroP,623,I.P,Teutons,949,3,20364
158,128,Village BOUM!!,BoumBoum,623,A-P,Romans,20944,397,65246
-90,196,Village 02 - Black Rhino,JXina,622,W!LDS,Gauls,189,39,69811
-76,12,Village 01.Gecekondu,BySiMoN,622,KB,Romans,2602,53,30352
-65,-88,Village MEBM,Alomszuszek,622,HUNok,Romans,5808,22,44829
-28,19,Village B01,Duques,622,HZR,Gauls,765,1,19087
-19,-29,Village #1 Ojsr33&#39;s 24th Feb,Ojsr33,622,I.P,Romans,384,3,17737
13,-69,Village 01. Dark Creed,DarkSiders,622,P.A,Gauls,1934,61,28202
32,-102,Village Pycimięrzyczewice,ArthaDarek,622,P.A,Teutons,5329,61,44321
38,123,Village Movie 2,Movie,622,HZR,Romans,6382,1,60732
109,-120,Village 00,Pingusi,622,P.A.,Romans,3917,160,64939
-131,-94,Village Osada: aadasek,aadasek,621,CU+AS,Teutons,13160,25,55485
-130,131,Village 05,Emperor Penguin,621,PA,Romans,995,43,73288
-49,-57,Village NightMasterHUN-,NightMasterHUN,621,AO,Gauls,2560,84,30136
-28,30,Village Vanishing Point,mirela_olive,621,SSQ,Gauls,533,14,18060
6,-58,Village 01 ¿TE IMAGINAS?,Doctor Nick,621,AO,Gauls,1085,84,20463
31,-6,Village 00,Athelon,621,D.H.,Romans,424,5,17808
66,-60,Village Царево,BANANAjoe,621,Tribe Gauls,Gauls,3713,,36629
-75,69,Village Doppio,Doppio,620,SSQ,Teutons,4112,14,60777
-29,53,Village ant hill,Vikster,620,SSQ2,Gauls,1358,206,23451
44,-86,Village Nativa,Beudos,620,PA,Gauls,3689,43,40766
-148,-79,Village 2,Zeus,619,AO,Romans,3413,84,59779
-92,-91,Village Authority,Authority,619,AO3,Teutons,8336,223,49496
-69,42,Village Moddi,Canos,619,SSQ2,Romans,3139,206,33217
-43,190,Village I - Lion El&#39;Jonson,JohnHenryEden,619,W!LDS,Romans,19322,39,63142
-41,-160,Village 00,Gamzeli,619,AO,Teutons,10927,84,65466
59,37,Village Legio Ultima Aquila,Raituzas,619,HZR,Romans,1847,1,60927
-91,-59,Village Romanicus,Romanicus,618,Tribe Romans,Romans,5699,,44613
-69,-63,Village 01 Muumilaakso,Saimon91,618,AO,Romans,4101,84,38700
-66,-73,Village 01,TR_BOSS,618,TR,Teutons,86,28,41375
-58,-90,Village Last Man Standing,RabidKoala,618,AO,Romans,5562,84,44265
-40,-60,Village YellowRock,NightKing,618,TR,Gauls,2311,28,28809
-20,-104,Village 01_Pernštejn,Vylízanej_Pekáč,618,czsk,Gauls,1265,49,44042
-8,109,Village 1. N. Fuentes,TropadeElite,618,HZR2,Teutons,5768,92,44761
47,-8,Village ...`s village,...,618,P.A,Romans,149,61,18885
67,16,Village 01 Confusion,MewTwo,618,HZR,Gauls,2031,1,26858
99,6,Village METRÓPOLE,ReiLeonidas,618,LTU,Romans,685,15,41305
-106,36,Village ⚫THIS IS SPARTA⚫,HellenicPride,617,W!LDS,Teutons,1054,39,59846
-46,-44,Village Ram,TR_NatarRamazan,617,TR,Gauls,280,28,25145
-44,-20,Village Norrss,Norton,617,I.P,Gauls,913,3,19694
140,121,Village Деревня Fakir,Fakir,617,TARTR,Romans,17372,79,60626
-121,-21,Village Vila City,Acosta,616,NKF-B,Gauls,7535,173,48210
-107,-59,Village Satul Templier 2,King_Arthur,616,NKF,Teutons,1821,65,64600
-68,-41,Village ZZZ_1,Zephyr,616,NKF-A,Romans,1208,152,31774
58,49,Village Kitchi,kitchi,616,Hi,Romans,2725,41,30899
106,-69,Village 01 Gália,Rominus,616,Turan,Gauls,7932,105,48817
111,-60,Village MAHMUT Köyü,MAHMUT0,616,Aga,Gauls,7933,560,48818
-134,-102,Village Teo’s WoW,burakyaldiz,615,TR,Teutons,14332,28,56952
-33,-123,Village M1_SK_Hranol,Kuko,615,czsk,Gauls,7944,49,48834
9,-134,Village 01,PuflitoAntártic,615,PA,Romans,254,43,60254
32,-16,Village 01.START,Sedium,615,HZR,Teutons,257,1,17555
35,27,Village 01,Maestro,615,RGR,Romans,612,256,18327
57,-127,Village Geppo,Geppo66,615,QoQ,Romans,9742,10,51542
79,70,Village 00,FilipEs_SVK,615,B.O.T,Gauls,5429,550,44030
104,46,Village e34,Littlemidget,615,Rohan,Gauls,6283,119,45839
-47,-72,Village 01-ICARDI,CANGSTER,614,TR,Gauls,3425,28,34743
35,-111,Village •KurasT•,Pingui Bow,614,P.A,Gauls,6636,61,46386
45,93,Village 1,химера17,614,TARTR,Romans,5146,79,43027
62,33,Village Bakemonogatari,Annuvin,614,CZ&SK,Romans,2103,77,27578
-115,56,Village 02 Chidori,Renne,613,W!LDS,Romans,343,39,71721
-106,53,Village Vía Angusta,sunsito,613,KB,Romans,6926,53,46766
53,-93,Village homee,semeru2putra,613,dudu,Romans,5596,62,44336
90,-32,Village Apocalipship´s land,Apocalipship,613,P.A.,Gauls,3584,160,40559
167,-11,Village 01.,PinguLady,613,P.A.,Gauls,3187,160,59653
-123,8,Village 01 Call me,Papacito,612,Tribe Gauls,Gauls,7359,,47818
-48,-132,Village Nubik,Nubik,612,dudus,Gauls,9823,214,51643
32,79,Village Thor-tue V1 (E),Thor-tue,612,DEUS,Romans,3596,50,35923
46,-62,Village KaNTaRi Köyü,KaNTaRi,612,dudus,Gauls,2634,214,30488
75,77,Village bom bim Köyü,bom bim,612,AGGA,Teutons,5493,153,44156
148,37,Village РР,Raul5448,612,TARTR,Gauls,11064,79,72233
-101,67,Village N/A2,Zondor,611,W!LDS,Gauls,1161,39,71867
-29,18,Village #01 ECO,-AVENTUS-,611,HZR2,Romans,78,92,17349
-20,-33,Village 01Jobcenter,KeinGeld,611,I.P,Gauls,335,3,17657
55,-67,Village Riverwood,Potersson,611,dudus,Gauls,3655,214,36364
53,44,Village Caburum,TonioBez,611,DEUS,Romans,2015,50,26766
90,110,Village Green Town,_Mrqs_,611,H2R2,Gauls,10132,186,52050
86,148,Village 01casa,Armandone1,611,H2R,Gauls,14837,91,57537
118,29,Village UZMAN MERKEZ,UZMAN,611,TUR,Teutons,7283,57,47648
145,61,Village Ghost town,TheGhostMaster,611,H2R,Teutons,12404,91,54619
176,-66,Village Majuri,Majuri,611,SE A,Gauls,18106,273,61526
-34,-19,Village D1,SharpFriend,610,Tribe Gauls,Gauls,619,,18346
-12,33,Village V01,ReggaeShark,610,SSQ2,Romans,508,206,17985
-8,-82,Village 09,098serg,610,NKF,Romans,3483,65,65573
40,66,Village La Plana,GobbaBhor,610,HZR2,Romans,2669,92,30613
57,124,Village QDC City,jcarlos96,610,H2R,Romans,9263,91,50982
166,12,Village Aldea 00,panzeradj,610,P.A.,Gauls,13891,160,56439
-116,-122,Village WINDY,SERT,609,AO3,Teutons,14325,223,56945
-50,-68,Village Velikiy`s village,Velikiy,609,OFF,Gauls,3263,9,33835
-32,-63,Village Stadt 1,Marcurius,609,NKF,Romans,2197,65,28076
-24,169,Village Spawnium,SpiritBlue8,609,Tribe Romans,Romans,14811,,57509
-16,42,Village FLORENCIA,Razzola69,609,HZR2,Gauls,674,92,18542
125,47,Village A,americanu,609,HZR2,Teutons,8960,92,50598
-51,-46,Village 00-Hoppa,PapualoWe,608,KB,Romans,2123,53,27543
-26,-58,Village 1,getflame,608,AO,Gauls,1735,84,25258
-23,100,Village Horus&#39;s Village,AkaHorus,608,RGR,Gauls,5101,256,42830
-17,-38,Village Rafa´s Dorp,Rafa,608,I.P,Romans,455,3,17878
-7,-60,Village Mcfraggy’s landsby,Mcfraggy,608,I.P,Gauls,1050,3,23910
86,11,Village mars,Saturne-pasrond,608,DEUS,Teutons,3517,50,35253
175,92,Village Here we go again,Kámen,608,TURCO,Romans,19957,322,63980
-108,-38,Village 01 COMO,Cesareimperator,607,NKF,Teutons,6401,65,45990
-84,117,Village Aragon,Blitti,607,SSQ2,Romans,10406,206,52336
-82,-36,Village BY 01,10K,607,Tribe Gauls,Gauls,3834,,37221
31,-27,Village Mordor,Černoch,607,D.H.,Teutons,483,5,17930
45,-46,Village MINAS,Olivie,607,QoQ,Gauls,1938,10,26355
97,17,Village Ilha da Madeira,mundo forest,607,APEX,Gauls,4518,90,41057
-195,-81,Village 04 Dale caña torete,PinguGoat,606,P.A.,Teutons,57,160,72770
-148,20,Village KOCAELİ,OĞUZLAR41,606,KB,Teutons,11078,53,53200
-82,-14,Village Verna,Verna,606,NKF,Gauls,3197,65,33708
20,-84,Village 00,Toquinha,606,PA,Romans,1434,43,35355
43,34,Village Bgd,RedStar,606,Hi,Gauls,1777,41,25451
73,-117,Village Aldeia do noobforevernoob,noobforevernoob,606,D.H.,Romans,9590,5,51367
89,49,"Village 02.Не бойся, я друг.",Бабайка,606,TARTR,Gauls,1784,79,58777
-194,38,Village 002,Paingiver,605,W!LDS,Romans,1091,39,61372
-145,-132,Village Butes - 01,Butes,605,Tribe Romans,Romans,19619,,63509
-116,-3,Village Vesnice: Danny_17,Danny_17,605,TB,Teutons,6660,83,46416
-81,-87,Village Burham,Robson,605,czsk,Gauls,192,49,61377
-13,-28,Village 00FreiZeit,KeineZeit,605,I.P,Romans,333,3,17655
-9,-103,Village JJM,JJM,605,AO,Romans,5074,84,42762
30,-94,Village raz007`s village,raz007,605,Tribe Gauls,Gauls,4679,,41647
45,43,Village zet1,Zet1,605,HZR,Gauls,1576,1,24117
63,124,Village Knorrs,Knorrs,605,LTU,Teutons,9687,15,51484
83,-80,Village 0.1 HACIENDA,Pinwenes,605,PA,Gauls,275,43,60543
76,56,Village Villaggio di Alilio,Alilio,605,H2R2,Romans,4167,186,39167
130,34,Village 01. Default,D00M,605,dudus,Gauls,8935,214,50570
169,-92,Village Legion,Azraellit,605,CZ&SK,Romans,18839,77,62443
-74,53,Village Athens,Çetinkaya,604,NKF,Romans,3863,65,37375
-25,62,Village 0. Zero,Spectrum,604,HZR,Romans,1952,1,26408
-4,78,Village Black Gold,Black Gold,604,Tribe Gauls,Gauls,2754,,31060
24,-101,Village 1,RedDino,604,NKF,Teutons,5254,65,43615
44,-54,Village *00*,Powell,604,P.A,Romans,1998,61,26891
60,-121,Village Galileo 1,eevertti,604,QoQ,Romans,9152,10,50854
64,37,Village omastar Köyü,omastar,604,TUR,Gauls,2244,57,29559
86,16,Village Ô L&#39;impie !,Dzeusse,604,DEUS,Teutons,3519,50,35257
151,47,Village 11,FierceWolf,604,HZR,Gauls,1673,1,60505
-10,-79,Village s1,HolyyCZ,603,czsk,Romans,3095,49,33003
23,90,Village 1. Ellz`s village,Ellz,603,HZR,Gauls,4103,1,38717
28,-129,Village Sava,Tamerlan,603,PA,Romans,8709,43,50143
99,47,Village So it begins,Corpin,603,Beeee,Romans,5815,75,44843
106,-114,Village 02.Time is money,Kiwiforever,603,P.A.,Gauls,1948,160,60904
-141,4,Village 1,xanxito,602,W!LDS,Romans,9846,39,51666
-84,-142,Village 00,kacak,602,AO2,Gauls,13816,168,56360
-69,-47,Village Madar,csabinho3,602,NKF-A,Gauls,3219,152,33633
-68,2,Village Viriato35 [0],Viriato35,602,KB,Gauls,1946,53,26377
-47,-140,Village Gamzeli Köyü,Gamzeli,602,AO,Teutons,10927,84,53171
-46,-91,Village BodaMor`s village,BodaMor,602,AO2,Romans,5002,168,42541
10,84,Village Escalope milanaise,Esculapededinde,602,DEUS,Romans,3515,50,35246
32,118,Village 01.,atheophobos,602,H2R,Gauls,7371,91,47839
38,99,Village Jusa faluja,Jusa,602,H2R,Teutons,5448,91,44072
-56,17,Village [01] Teletabbis,fpigna,601,SSQ,Romans,1534,14,23849
-54,79,Village BONANZA Köyü,BONANZA,601,KB,Romans,4409,53,40536
-1,-46,Village PAST EVOLUTION,FutureDAY,601,I.P,Teutons,596,3,18262
29,-17,Village 1.La Foglia,Hokage,601,D.H.,Romans,183,5,17462
41,53,Village Outworld,LinKuei,601,HZR,Romans,1929,1,26308
49,-131,Village 1,Viriato,601,PA,Teutons,9849,43,51670
56,140,Village Stormwind,Sigiward,601,HZR2,Gauls,11505,92,53668
93,-13,Village 99,Bora apanhar,601,PA,Romans,1462,43,39844
130,-18,Village 1,AISI316,601,P.A.,Gauls,1644,160,59136
138,82,Village tek.,isla,601,Hi2.0,Gauls,13103,432,71769
-118,22,Village Yabanci Köyü,Yabanci,600,KB,Gauls,6836,53,46842
-98,132,Village Div3rsantas`s village,Div3rsantas,600,W!LDS,Gauls,13566,39,55971
-80,-134,Village Sacramento,Stihycz,600,DA,Teutons,12354,184,54566
-45,-190,Village Alexandria,Kryptex,600,IV-th,Romans,19338,181,63162
-43,-101,Village 01.Uğurcan Çakır,VO45,600,TR,Romans,5871,28,44923
-42,71,Village ONE,Jomane,600,Tribe Gauls,Gauls,3203,,33547
-9,42,Village 1,Floky,600,TARTR,Romans,610,79,18324
28,-24,Village 1-Armorike,Chrobo,600,D.H.,Gauls,471,5,17907
31,6,Village 00,Cze,600,HZR2,Gauls,250,92,58265
179,49,Village #01 plash,whiplash,600,H2R,Romans,17478,91,60765
-105,70,Village Fieldchurch,Rhenus&Albis,599,W!LDS,Teutons,7753,39,48497
-75,-30,Village 01,Magnus,599,czsk,Romans,3278,49,34233
-67,19,Village hop !,bah!euh,599,SSQ2,Gauls,1837,206,27570
-4,32,Village Rusler,Rusler,599,HZR2,Teutons,52,92,17323
54,48,Village DiddyLand,Lex,599,F,Gauls,223,136,28764
71,60,Village 00],Igneel,599,HZR,Gauls,492,1,38501
144,-66,Village 2,Mancozeb,599,P.A.,Teutons,3710,160,64126
-105,-120,Village Valley,Strizh,598,AO,Gauls,865,84,62510
-52,20,Village Kaiser_Söse,Kaiser_Söse,598,NKF,Gauls,1286,65,21711
-36,67,Village Irriducibili,Irriducibili,598,KZL,Romans,2577,108,30218
-32,26,Village 1,LAKY,598,SSQ,Gauls,446,14,17854
198,-137,Village 01 Gondor,Orcos,598,P.A.,Teutons,1857,160,62427
49,-43,Village Rivendell,gingertom,598,Tribe Gauls,Gauls,1748,,25244
72,-58,Village 00 Megumi Fushiguro,Megumi,598,PA,Gauls,3837,43,38558
71,-10,Village Ямбург,Shakur_OS,598,LS,Romans,2307,117,28788
71,31,Village GOONLAND,Sturmpioneer,598,TUR,Teutons,2245,57,30441
149,38,Village Sofia,KOMAP,598,NLP,Romans,11932,523,54107
-67,3,Village Granatapfel,kräuterstempel,597,SSQ2,Teutons,1861,206,25874
-25,23,Village Satul lui Diuha,Diuha,597,NKF,Gauls,84,65,17355
-16,30,Village Haven,XAVO,597,SSQ2,Gauls,346,206,17673
-13,-59,Village 26-ESKİŞEHİR,Hanibal,597,TR_,Teutons,1437,268,23112
-1,-82,Village 01. Lanoios,Matthewman,597,NKF,Romans,3144,65,33239
50,-34,Village leontheprof village,leonfrof,597,HZR,Romans,1383,1,22525
-185,181,Village 02,Cze,596,HZR2,Gauls,250,92,72418
-176,-14,Village kansanmurhaaja&#39;s vil,kansanmurhaaja,596,W!LDS,Teutons,15960,39,58898
-111,-92,Village 1. AF,Selkan,596,NKF,Teutons,10469,65,52401
-108,-36,Village 01,Kloxi,596,AO,Gauls,6402,84,45991
-80,7,Village 01,Mystique,596,SSQ,Gauls,2886,14,31914
-53,52,Village 01 - D4,Alphazero,596,SSQ2,Romans,2470,206,29629
26,-171,Village kk,pellooja,596,AC33,Romans,15170,251,57893
78,-54,Village 00,Zver,596,LS,Romans,4281,117,39951
-115,-4,Village Not farm,RedFriend,595,NKF,Gauls,6551,65,46235
-83,-20,Village 01 Buldozer,Buldozer,595,czsk,Teutons,3270,49,34306
-82,-99,Village THE KING,Duomo,595,AO2,Gauls,8332,168,49488
-2,-122,Village 00 Janis,Viruta,595,dudu,Romans,7288,62,47675
10,-58,Village Kicsike7`s village,Kucsike7,595,QoQ,Romans,1178,10,20982
22,34,Village 01 - ANEMOS,ANEMOS,595,HZR2,Teutons,494,92,17952
29,110,Village canigo,kastellar,595,CBC,Romans,6362,235,45946
42,-30,Village 01_Trondheim,LucHefron,595,D.H.,Gauls,830,5,19294
54,-113,Village SARMI,IMPERIO,595,RO,Gauls,7777,313,48537
46,40,Village 000,lbalgin,595,H2R,Gauls,1550,91,23964
75,91,Village SONODISCOGLIO,PARAGO,595,H2R3,Gauls,6869,288,46706
81,-19,Village Village,Victorius,595,LS,Romans,3460,117,34888
98,-67,Village 00 Molinón,Dubasin,595,PA,Gauls,1430,43,60577
98,-42,Village Kavala,Chris95,595,dudu,Romans,5691,62,44694
-174,-18,Village Dedina: Argonix,Argonix,594,WF,Romans,15605,328,58478
-129,27,Village TROY A,BLACKNIGHT94,594,OTELO,Romans,8615,112,50022
-79,-33,Village 01,Jentak,594,czsk,Gauls,3256,49,34784
-37,-4,Village 01 Imperium,AlexW1506,594,NKF-A,Romans,318,152,17630
-6,-47,Village İstanbuL,TR_Musti,594,TR_,Teutons,41,268,59991
87,51,Village Aldeia do Petrorius,Petrorius,594,Rohan,Romans,4894,119,42232
94,176,Village POLLY SHELBY,Lospeaky,594,PA,Teutons,597,43,71793
-124,68,Village Gutya,Gizsgutyafoka,593,KB-2,Gauls,9951,118,51824
14,-88,Village 1,Mancozeb,593,P.A.,Teutons,3710,160,36613
54,62,Village EpsteinLand,Lex,593,F,Gauls,223,136,63290
-151,-19,Village k 7.2,Kragulj,592,NKF-A,Teutons,11709,152,53879
-63,44,Village 01 - Magnia,Magnia,592,SSQ2,Romans,2623,206,30462
-20,108,Village DontForgetme,DontForgetme,592,KB-1,Romans,5896,172,44973
21,-73,Village 99,Pingu Garcia,592,P.A.,Teutons,2538,160,30031
76,93,Village Belenus,FierceViking,592,H2R,Gauls,7062,91,47033
116,6,Village City 001,Helister,592,Rohan,Teutons,6529,119,46205
123,93,Village 002,Creeze,592,ALH,Gauls,11975,319,54150
174,-121,Village 02,TriTrasTres,592,P.A.,Romans,788,160,60416
-127,-87,Village Caroline`s village,Caroline,591,Tribe Teutons,Teutons,12035,,54213
-78,42,Village Ternopil,Ukr17,591,Team,Romans,3665,52,36410
-40,-27,Village Dol Amroth,Gervaisino,591,OFF,Teutons,1172,9,20956
-15,41,Village Crazy,Crazy,591,AO,Teutons,852,84,19426
-8,-110,Village ROUNER Köyü,ROUNER,591,Turan,Gauls,5838,105,44872
6,-44,Village Kings Landing,pingupodrick,591,PA,Gauls,526,43,18040
31,19,Village LIMONADAS`s village,Mineralinis,591,LTU,Romans,220,15,17504
104,-130,Village Aquileia,Ducio,591,dudus,Romans,14049,214,56623
-150,-51,Village los feliz,karsiyakali,590,NKF,Romans,12688,65,54945
-149,-50,Village Gomorra,Shaeru,590,NKF,Romans,12509,65,54745
-124,-32,Village Che,Dede-korkut,590,NKF-B,Gauls,8202,173,49338
-100,63,Village 001,Extreme,590,SSQ,Teutons,6846,14,46678
-90,32,Village Březová,Izdar,590,Tribe Gauls,Gauls,4269,,39833
51,30,Village Aldea de misifu,misifu,590,Tribe Gauls,Gauls,1394,,23574
108,-18,Village 01,Ark,590,LS,Romans,5866,117,44916
110,34,Village Banandos Borg,Snokaren,590,ADV,Romans,6436,87,46032
157,23,Village RoPeCh`s village,RoPeCh,590,Rohan,Romans,12731,119,54995
188,138,Village Babook&#39;s,Babookhinet,590,A-P,Romans,24270,397,69297
-150,-17,Village The FIRST,Thannis,589,NKF,Teutons,11571,65,53740
-143,-94,Village Aramis,Bandiit,589,DA,Romans,14875,184,57582
-116,-62,Village Osada: kamillo,kamillo,589,CU+AS,Romans,8728,25,50164
-88,-74,Village O₂,krizamtel,589,NKF,Gauls,6538,65,46218
-51,19,Village l,unknown_user,589,SSQ3,Gauls,1110,282,20593
-36,16,Village Apocalypto95`s village,Apocalypto95,589,SSQ2,Teutons,313,206,17623
-7,-58,Village 01 Anubis,RogueRabbit,589,AO2,Gauls,1351,168,22254
56,-196,Village 02,Beudos,589,PA,Gauls,3689,43,71687
59,-12,Village Mini GALACTUS,GALACTUS,589,TRY,Romans,1118,183,22422
65,58,Village Le Refuge,Minerve-pastrop,589,DEUS,Gauls,3531,50,35370
80,-92,Village HADES,BERSERKER,589,PA,Romans,99,43,72412
106,-58,Village Kapakka,munggi,589,LS,Gauls,7311,117,47748
119,1,Village 01,Glhadstone,589,Rohan,Teutons,6894,119,46732
143,21,Village ksum`s village,ksum,589,Tribe Romans,Romans,10523,,52461
151,168,Village Home Base,Jackal,589,Hi,Gauls,23749,41,68680
-127,-56,Village B,Bill,588,Tribe Gauls,Gauls,7576,,71819
-58,-120,Village [00],One Man Army,588,AO,Romans,5578,84,60474
-24,38,Village Ellen,Nefritka,588,SSQ,Gauls,641,14,18411
-14,153,Village Limbo,InfernoDante,588,SSQ3,Romans,11966,282,54141
-5,88,Village 01.Hortensia,ArTiKa,588,DEUS,Gauls,3853,50,37295
24,-38,Village Mustyysmall1,mustyymall,588,TR,Romans,574,28,18193
131,-16,Village Larchi,Larchi,588,Rohan,Romans,8788,119,50248
131,1,Village Artemix,artemix,588,HZR2,Romans,8450,92,49632
-133,-33,Village rp,ruznipatak,587,NKF,Gauls,9441,65,51198
-90,-12,Village 01 The Purple BarBQ,Purple,587,AO,Romans,169,84,62400
-65,62,Village Merkez,samsara,587,SSQ2,Romans,244,206,61493
-51,-200,Village 4. Minus Iron,hobo,587,W!LDS,Romans,905,39,72724
-38,-49,Village gUROMATROSEN’s landsby,gUROMATROSEN,587,I.P,Romans,1592,3,24223
-27,-71,Village Chillwater,Awesome,587,AO,Romans,2565,84,30172
-23,-27,Village Макучелга,Urgan,587,Ua,Romans,474,151,17914
-18,114,Village Primus,DaniHispano,587,KB-1,Gauls,6481,172,46118
27,71,Village Enda&#39;s village 01,Enda,587,DEUS,Romans,2593,50,30307
28,-11,Village 01.- Primavera,Toto_H898,587,P.A,Teutons,34,61,17305
58,46,Village Aurelia,IronWarrior,587,Rohan,Romans,2424,119,29381
66,22,Village Kekkeri,kekkerinekkeri,587,HZR,Gauls,2068,1,27093
-164,-46,Village Isengard,MaximusItalicus,586,DA,Romans,14704,184,57365
-140,9,Village Heartbreak Ridge,The Preacher,586,RGR,Gauls,9668,256,51462
-117,34,Village 00 Milli,milli2024,586,sm,Romans,7280,124,47633
-62,-58,Village Vesnice: bier135,bier135,586,czsk,Romans,3291,49,33962
-37,-61,Village Forsaken Palace,Hekatomba,586,CU+AS,Teutons,2228,25,28218
28,-87,Village Memoli,Memoli,586,Turan,Gauls,3914,105,37680
43,-151,Village 00001,Hovnival,586,AC33,Teutons,12520,251,54756
56,-76,Village DaniDar13 naselje,DaniDar13,586,dudu,Gauls,4199,62,39366
-188,30,Village Tabacek`s villa,Tabacek,585,As,Romans,18303,289,61771
8,153,Village DarkTown,MasterofDark,585,Tribe Romans,Romans,11851,,54025
26,200,Village SK,Kule,585,AC33,Gauls,20790,251,65061
31,-141,Village 01,Pepsi,585,QoQ,Romans,10480,10,52412
78,-30,Village 1.Varna,GetsugaTensho,585,LS,Romans,3417,117,34702
87,138,Village Vesnice 1,Petr358,585,ALH,Romans,13433,319,55820
-84,37,Village --V0--NEPTUNE,ByVick22,584,SSQ,Romans,3901,14,37596
-81,-50,Village 01. Witbier,Dante99Rende,584,AO2,Romans,4343,168,40251
-58,-97,Village Lugdunum,anacode,584,AO3,Gauls,6258,223,45811
-55,56,Village 01 Atravar,Poyoko,584,SSQ3,Romans,2684,282,30884
-47,-119,Village FUKKEN,R1CK1551,584,I.P,Romans,8124,3,49132
-40,-9,Village Erciyes,Erciyes,584,TR,Romans,836,28,19331
-35,-42,Village knight-1,Knight66,584,TR,Teutons,1443,28,23168
-17,46,Village Valladolid,PattonJr,584,SSQ3,Romans,893,282,19588
11,-67,Village Prc Milojka,Johnny Bravo,584,P.A,Teutons,1915,61,26204
42,-41,Village 00,Bure,584,PA,Teutons,364,43,21195
50,-13,Village aureola,wilnad,584,D.H.,Teutons,843,5,19375
126,46,Village 1,devaroden,584,HZR2,Gauls,8959,92,50597
-134,-24,Village A00,Inca,583,NKF,Teutons,9295,65,51017
-93,57,Village Perceval,Tartagnan,583,KB,Romans,5726,53,44688
-74,76,Village Avaricum,macronyx,583,SSQ3,Gauls,5403,282,43970
73,-43,Village Kyō,IkoroseShinso,583,LS,Gauls,3418,117,34703
68,133,Village 001,lbalgin,583,H2R,Gauls,1550,91,62619
88,-197,Village SoT,soti,583,H2R,Gauls,22691,91,67371
165,114,Village 01,MadMaxJr,583,HZR,Teutons,6119,1,64849
-174,-63,Village 1. LAGOS,Alex95,582,NKF,Teutons,17465,65,60750
-108,-78,Village 03.PioLi,PioPio,582,AO,Gauls,5931,84,71880
-85,-87,Village 01,Originál,582,czsk,Gauls,2013,49,47891
-81,-40,Village Naselje - Zdravko11128,Zdravko11128,582,NKF-A,Romans,3822,152,37150
-50,-59,Village ΑΘΗΝΑ,spiro8,582,TR,Romans,2701,28,30779
-49,9,Village 00,Nice,582,NKF-A,Teutons,798,152,19593
-13,-124,Village Prvá,Palino,582,czsk,Romans,7691,49,48418
1,-82,Village 01,Peixe Banguelo,582,PA,Romans,3309,43,34073
4,124,Village Draft,Draft,582,H2R,Romans,7627,91,48337
41,-32,Village Gaeiras,JoaoSSousa,582,D.H.,Romans,998,5,20083
48,58,Village 01. de Looënk,Piel,582,NLMP,Gauls,2500,176,29815
