x,y,title,player,population,alliance,tribe,uid,aid,did
-6,-47,Village İstanbuL,TR_Musti,594,TR_,Teutons,41,268,59991
-115,-4,Village Not farm,RedFriend,593,NKF,Gauls,6551,65,46235
-124,68,Village Gutya,Gizsgutyafoka,593,KB-2,Gauls,9951,118,51824
-13,-59,Village 26-ESKİŞEHİR,Hanibal,593,TR_,Teutons,1437,268,23112
14,-88,Village 1,Mancozeb,593,P.A.,Teutons,3710,160,36613
-174,-18,Village Dedina: Argonix,Argonix,592,WF,Romans,15605,328,58478
-151,-19,Village k 7.2,Kragulj,592,NKF-A,Teutons,11709,152,53879
-20,108,Village DontForgetme,DontForgetme,592,RGR,Romans,5896,256,44973
21,-73,Village 99,Pingu Garcia,592,P.A.,Teutons,2538,160,30031
-127,-87,Village Caroline`s village,Caroline,591,Tribe Teutons,Teutons,12035,,54213
-37,-4,Village 01 Imperium,AlexW1506,591,NKF-A,Romans,318,152,17630
-15,41,Village Crazy,Crazy,591,AO,Teutons,852,84,19426
-8,-110,Village ROUNER Köyü,ROUNER,591,Turan,Gauls,5838,105,44872
6,-44,Village Kings Landing,pingupodrick,591,PA,Gauls,526,43,18040
31,19,Village LIMONADAS`s village,Mineralinis,591,LTU,Romans,220,15,17504
-149,-50,Village Gomorra,Shaeru,590,NKF,Romans,12509,65,54745
-150,-51,Village los feliz,karsiyakali,590,NKF,Romans,12688,65,54945
-100,63,Village 001,Extreme,590,SSQ,Teutons,6846,14,46678
-90,32,Village Březová,Izdar,590,Tribe Gauls,Gauls,4269,,39833
-63,44,Village 01 - Magnia,Magnia,590,SSQ2,Romans,2623,206,30462
-150,-17,Village The FIRST,Thannis,589,NKF,Teutons,11571,65,53740
-88,-74,Village O₂,krizamtel,589,NKF,Gauls,6538,65,46218
-51,19,Village l,unknown_user,589,SSQ3,Gauls,1110,282,20593
-143,-94,Village Aramis,Bandiit,588,DA,Romans,14875,184,57582
-127,-56,Village B,Bill,588,Tribe Gauls,Gauls,7576,,71819
-58,-120,Village [00],One Man Army,588,AO,Romans,5578,84,60474
-24,38,Village Ellen,Nefritka,588,SSQ,Gauls,641,14,18411
-14,153,Village Limbo,InfernoDante,588,SSQ3,Romans,11966,282,54141
29,110,Village canigo,kastellar,588,CBC,Romans,6362,235,45946
-116,-62,Village Osada: kamillo,kamillo,587,CU+AS,Romans,8728,25,50164
-90,-12,Village 01 The Purple BarBQ,Purple,587,AO,Romans,169,84,62400
-78,42,Village Ternopil,Ukr17,587,Team,Romans,3665,52,36410
-38,-49,Village gUROMATROSEN’s landsby,gUROMATROSEN,587,I.P,Romans,1592,3,24223
-40,-27,Village Dol Amroth,Gervaisino,587,OFF,Teutons,1172,9,20956
-36,16,Village Apocalypto95`s village,Apocalypto95,587,SSQ2,Teutons,313,206,17623
-27,-71,Village Chillwater,Awesome,587,AO,Romans,2565,84,30172
-23,-27,Village Макучелга,Urgan,587,Ua,Romans,474,151,17914
28,-11,Village 01.- Primavera,Toto_H898,587,P.A,Teutons,34,61,17305
-140,9,Village Heartbreak Ridge,The Preacher,586,RGR,Gauls,9668,256,51462
-133,-33,Village rp,ruznipatak,586,NKF,Gauls,9441,65,51198
-124,-32,Village Che,Dede-korkut,586,NKF-B,Gauls,8202,173,49338
-117,34,Village 00 Milli,milli2024,586,sm,Romans,7280,124,47633
-65,62,Village Merkez,samsara,586,SSQ2,Romans,244,206,61493
-62,-58,Village Vesnice: bier135,bier135,586,czsk,Romans,3291,49,33962
28,-87,Village Memoli,Memoli,586,Turan,Gauls,3914,105,37680
-188,30,Village Tabacek`s villa,Tabacek,585,As,Romans,18303,289,61771
-51,-200,Village 4. Minus Iron,hobo,585,W!LDS,Romans,905,39,72724
8,153,Village DarkTown,MasterofDark,585,Tribe Romans,Romans,11851,,54025
24,-38,Village Mustyysmall1,mustyymall,585,TR,Romans,574,28,18193
31,-141,Village 01,Pepsi,585,QoQ,Romans,10480,10,52412
27,71,Village Enda&#39;s village 01,Enda,585,DEUS,Romans,2593,50,30307
-164,-46,Village Isengard,MaximusItalicus,584,DA,Romans,14704,184,57365
-84,37,Village --V0--NEPTUNE,ByVick22,584,SSQ,Romans,3901,14,37596
-47,-119,Village FUKKEN,R1CK1551,584,I.P,Romans,8124,3,49132
-37,-61,Village Forsaken Palace,Hekatomba,584,CU+AS,Teutons,2228,25,28218
-35,-42,Village knight-1,Knight66,584,TR,Teutons,1443,28,23168
-40,-9,Village Erciyes,Erciyes,584,TR,Romans,836,28,19331
-17,46,Village Valladolid,PattonJr,584,SSQ3,Romans,893,282,19588
-18,114,Village Primus,DaniHispano,584,KB-1,Gauls,6481,172,46118
26,200,Village SK,Kule,584,AC33,Gauls,20790,251,65061
-134,-24,Village A00,Inca,583,NKF,Teutons,9295,65,51017
-81,-50,Village 01. Witbier,Dante99Rende,583,AO2,Romans,4343,168,40251
-74,76,Village Avaricum,macronyx,583,SSQ3,Gauls,5403,282,43970
-7,-58,Village 01 Anubis,RogueRabbit,583,AO2,Gauls,1351,168,22254
-108,-78,Village 03.PioLi,PioPio,582,AO,Gauls,5931,84,71880
-85,-87,Village 01,Originál,582,czsk,Gauls,2013,49,47891
-58,-97,Village Lugdunum,anacode,582,AO3,Gauls,6258,223,45811
-55,56,Village 01 Atravar,Poyoko,582,SSQ3,Romans,2684,282,30884
-50,-59,Village ΑΘΗΝΑ,spiro8,582,TR,Romans,2701,28,30779
-13,-124,Village Prvá,Palino,582,czsk,Romans,7691,49,48418
-5,88,Village 01.Hortensia,ArTiKa,582,DEUS,Gauls,3853,50,37295
4,124,Village Draft,Draft,582,H2R,Romans,7627,91,48337
-118,130,Village LtGs/sostinė,LtGs,581,duduk,Gauls,15606,280,58584
-61,93,Village Dorf von Luschelm,Luschelm,581,RGR,Romans,6009,256,45245
-49,91,Village ____,TheFather,581,W!LDS,Romans,5091,39,42793
-41,58,Village bozbey,AĞA,581,KB,Teutons,2216,53,28159
-26,-81,Village M46n4 63rm4n!4,H0v4d0,581,czskB,Teutons,3275,261,33895
-33,-12,Village 1.I am Groot,Mibow,581,czsk,Teutons,251,49,17547
11,-67,Village Prc Milojka,Johnny Bravo,581,P.A,Teutons,1915,61,26204
8,118,Village Village de PowerAxe,PowerAxe,581,Tribe Teutons,Teutons,6892,,46730
-174,-63,Village 1. LAGOS,Alex95,580,NKF,Teutons,17465,65,60750
-109,97,Village Crazyland,OneSword,580,SSQ2,Gauls,10706,206,52691
-28,14,Village benne`s village,benne,580,SSQ3,Teutons,19,282,17290
-152,31,Village Új falu,Paleee,579,W!LDS,Teutons,1169,39,72828
-97,11,Village P3X-001,Tealc,579,czsk,Teutons,4468,49,40748
-81,-40,Village Naselje - Zdravko11128,Zdravko11128,579,NKF-A,Romans,3822,152,37150
-49,9,Village 00,Nice,579,NKF-A,Teutons,798,152,19593
-31,-81,Village ICHI,NightWarlord,579,Tribe Romans,Romans,3609,,36036
-22,-30,Village Memphis,Tefnut,579,Tribe Teutons,Teutons,297,,17605
1,-82,Village 01,Peixe Banguelo,579,PA,Romans,3309,43,34073
7,-29,Village Dedina: Zako,Zako,579,I.P,Romans,1144,3,20819
26,73,Village Gallia,ambiorix,579,Hi,Gauls,2690,41,30704
-139,-159,Village 02. PERICLES EL GATO,Gannicus,578,PA,Teutons,208,43,72052
-143,3,Village 1 • Legião,EST,578,Tribe Romans,Romans,4286,,52067
-132,1,Village 00-Wulfsmark,Phobiuss,578,czsk,Teutons,8557,49,49947
-93,57,Village Perceval,Tartagnan,578,KB,Romans,5726,53,44688
-82,87,Village louveteau 1,michou,578,mich,Romans,7082,394,47128
-70,13,Village kwisatz,kwisatz,578,KB,Gauls,2157,53,27847
-51,-17,Village happy的村莊,happy,578,AO3,Gauls,1223,223,21270
-19,23,Village Kume,Ged,578,SSQ,Gauls,175,14,17452
-17,52,Village 0,kliuska,578,LTU,Teutons,1262,15,21481
-7,64,Village Novasss,Novasss,578,czsk,Gauls,1791,49,25526
2,74,Village Село од TzarVucko,TzarVucko,578,HZR2,Gauls,2474,92,29642
-142,43,Village Armagos,Armagos,577,K.B,Gauls,10998,357,53080
-101,12,Village Dorf von nightmaree,nightmaree,577,KB-2,Gauls,4893,118,42225
-77,-20,Village Vesnice: Ekvicz,Ekvicz,577,czsk,Gauls,3001,49,32553
-11,-122,Village Страшный Монстр,Анна,577,NKF-A,Romans,7289,152,47678
-159,12,Village Cap1,Zorua,576,K.B,Romans,12717,357,54980
-125,-102,Village BasDost`s village,BasDost,576,AO3,Romans,13158,223,55483
-114,83,Village Villaggio di Tektonik,Tektonik,576,KB-2,Teutons,9959,118,51834
13,3,Village ⛔Mordor⛔,Davidoff,576,HZR,Gauls,281,1,61821
-155,-40,Village Lusitana,notorious,575,Tribe Romans,Romans,13000,,55298
-147,-129,Village Kroxelingen,Kroxel,575,dudus,Romans,19620,214,63510
-117,-10,Village Darklion52 Köyü,Darklion52,575,KB,Romans,6782,53,46590
-124,27,Village 0.0,resital,575,KB,Romans,7843,53,48688
-112,97,Village Pharmaceutix,Pharmaceutix,575,SSQ,Gauls,11009,14,53096
-94,116,Village 01.Tanglaosh,Tanglaosh,575,SSQ3,Gauls,11142,282,53277
-80,99,Village 0,немец,575,TARTR,Gauls,7979,79,48894
-45,-120,Village STONE,STONE,575,I.P,Romans,8123,3,49131
-38,-9,Village bosse1,getbosse,575,AO,Romans,361,84,17701
-28,-74,Village ———,efka666,575,AO2,Romans,2922,168,32098
-129,-24,Village Pastičky,Limini,574,AO2,Gauls,8599,168,50023
-46,-73,Village Dedina: Ares,Ares,574,czsk,Gauls,481,49,34475
-26,42,Village Capua,Caesar,574,W!LDS,Romans,896,39,19601
9,93,Village 1-TAMARON,TAMARON,574,TUR,Gauls,4099,57,38684
-154,-107,Village čole,čole,573,TR_,Gauls,18056,268,61469
-30,-54,Village Bread City 02,BigBread,573,AO,Gauls,1744,84,25212
-21,32,Village Marc`s village,Marc,573,HZR,Romans,61,1,17592
-19,76,Village Parci,Makijato,573,HZR,Teutons,2817,1,31487
-178,38,Village Gondor,Magiac,572,K.B,Romans,16638,357,59641
-144,-11,Village 01,Omg77,572,K.B,Gauls,10488,357,52420
-118,33,Village balticus,trolololo,572,W!LDS,Teutons,7396,39,47967
-60,-44,Village 01],nixion,572,NKF,Romans,2495,65,29797
-56,122,Village 1,SBK,572,KB-1,Gauls,8940,172,50575
-36,-7,Village 01 Crannyland,Chad,572,AO,Romans,306,84,17615
-30,-52,Village 0.Деревня M.A.C,M.A.C,572,AO,Romans,1480,84,23482
-32,88,Village 00,tsel,572,K.B,Gauls,4172,357,39194
-23,-3,Village ¡¡¡ YAGO !!!,Lzo & Stark,572,P.A,Teutons,1190,61,72623
-141,23,Village Gala 00,Galatasaray,571,W!LDS,Romans,1739,39,60194
-118,36,Village breitling,trolololo,571,W!LDS,Teutons,7396,39,63888
-123,69,Village wututu,AAres,571,KB-2,Romans,9953,118,51827
-86,-109,Village MilanSRB92`s village,MilanSRB92,571,TR_,Romans,9708,268,51505
-53,74,Village evo,evo,571,SSQ,Gauls,3841,14,37382
-5,-72,Village WiseSpartan faluja,WiseSpartan,571,dudu,Gauls,2319,62,28832
-1,-130,Village 1.,Stephaniem,571,NKF,Romans,8357,65,49520
29,-40,Village 00- ZadropSa,SkUlLdRoP,571,P.A,Romans,764,61,18960
-128,122,Village Melcore,Melcore,570,SSQ,Romans,15831,14,58755
-51,92,Village Стартовая,Yagger,570,SSQ,Gauls,5304,14,43792
15,79,Village TERMINUS,Larius Tatius,570,H2R,Romans,2982,91,32451
-169,-62,Village Kontrabas,plomber,569,CU+AS,Romans,16484,25,59480
-132,34,Village Lyra,Mavros,569,W!LDS,Teutons,239,39,72176
-79,-40,Village Zimohrad,Adrena,569,czsk,Gauls,3188,49,37112
-26,39,Village Constantinopla,Constantino,569,SSQ3,Romans,758,282,18935
18,42,Village XXX,BibasBobas,569,CZ&SK,Teutons,699,77,18637
34,42,Village 00,pix,569,Hi,Gauls,1284,41,21688
-162,46,Village Vesnice: Voky,Voky,568,K.B,Romans,14227,357,56843
-75,-114,Village Lions of Istanbul,Gakgo23,568,AO,Teutons,9272,84,50994
-67,-157,Village Alexus,Alexus,568,MT,Gauls,14855,257,57562
-73,48,Village primo 1,Komodino,568,dudus,Romans,3453,214,34871
-27,-103,Village BugaBuga,KyysT,568,AO2,Romans,5426,168,44025
-31,-73,Village Dedina: Zajka,Zajka,568,czsk,Romans,3289,49,33959
-21,60,Village RıZLaCı,RıZLaCı35,568,KB-1,Romans,1764,172,25352
20,-77,Village 00-Salamanca,Salman,568,P.A.,Teutons,2874,160,31865
26,-44,Village Egea 1.3 multijet,FİAT,568,TR,Teutons,1087,28,20476
-194,61,Village 01 Skylark,Pico,567,W!LDS,Gauls,515,39,71751
-124,-41,Village Kazan,Makenzzi,567,Tribe Gauls,Gauls,8612,,50015
-108,24,Village scanzipod`s village,scanzipod,567,AGGA,Gauls,5986,153,45206
-32,4,Village Деревня Fox,Fox,567,NKF,Gauls,791,65,19086
-62,-8,Village Järnfursten,zzeraxo,566,AO2,Teutons,1642,168,24594
-46,-76,Village Champiland,Live,566,AO,Gauls,3761,84,36940
-25,71,Village cnrylcn58 Köyü,cnrylcn58,566,HZR2,Romans,2493,92,29776
-5,86,Village 01,Blackboss,566,RGR,Romans,3432,256,34770
13,-120,Village Darek Köyü,Darek,566,Turan,Romans,7207,105,47466
-139,52,Village 001,Tomaušius,565,K.B,Gauls,11006,357,53091
-140,69,Village LIONHEART RIP20 2 26,Anvil,565,W!LDS,Teutons,438,39,66972
-135,163,Village Pika Orig,pikarek,565,Tribe Gauls,Gauls,22233,,66802
-81,-28,Village Krtkov Raj,Thyssara,565,czsk,Gauls,3279,49,35103
-55,-101,Village ~01~,Netflix,565,AO,Teutons,6479,84,46115
34,-57,Village RoxitheFierce faluja,RoxitheFierce,565,dudus,Gauls,1846,214,25802
-170,-44,Village Osada: Andy1992,Andy1992,564,NKF-A,Gauls,15795,152,58708
-100,62,Village 002,Extreme,564,SSQ,Teutons,6846,14,70371
-93,-16,Village Hammarby,kingpatrik,564,NKF-A,Gauls,4237,152,39568
-22,64,Village Naselje - mali vitez,mali vitez,564,HZR2,Romans,2343,92,28957
8,-22,Village 02,Schindler,564,P.A,Gauls,2916,61,72924
6,38,Village column 01,marchese,564,Tribe Gauls,Gauls,311,,17620
-181,6,Village ████████████████,T800,563,W!LDS,Romans,394,39,72285
-86,-9,Village Schönes Dorf 1,Drehspieß,563,KB,Teutons,3475,53,35009
-81,-121,Village 00,Macek51,563,czsk,Gauls,1779,49,58331
-14,-58,Village Fakarsu,fakarsu,563,TR_,Gauls,1464,268,23290
14,68,Village 01. Led Zeppelin,chillout,563,Hi,Gauls,2635,41,30489
25,26,Village Mulka,Mulka,563,Hi,Romans,221,41,17505
-106,93,Village 1,Dadasxx,562,SSQ2,Teutons,9960,206,51837
-57,63,Village Village de Lucius,Lucius,562,dudus,Romans,3365,214,34336
-29,-64,Village Torres,Fogier,562,AO2,Romans,2153,168,27826
-143,134,Village 03,Markkamarkku,561,W!LDS,Gauls,6323,39,72733
-104,36,Village ⚫Come & Get Them⚫,HellenicPride,561,W!LDS,Teutons,1054,39,72666
-91,-149,Village 02.IS,FILOF,561,AO,Romans,448,84,64148
-65,-28,Village n00,Nano,561,TUCW,Teutons,2236,94,28494
-19,-73,Village Quantum,Quu,561,AO,Romans,2514,84,29909
-22,-23,Village 02. Run,Forrest,561,I.P,Teutons,145,3,17419
-13,-119,Village 001 desa satu,bangau putih,561,AO3,Teutons,7056,223,47015
-6,149,Village Coruscant,CactuS,561,GLE,Romans,11163,539,53298
-4,133,Village 00,Morgandol,561,H2R3,Gauls,8821,288,50302
-120,70,Village Fire,FireXnight,560,KB-2,Gauls,9633,118,51425
-52,22,Village S.ERZEM Köyü,S.ERZEM,560,Tribe Gauls,Gauls,1277,,21603
-26,24,Village ADMlN,BATTLE,560,SSQ,Romans,1044,14,20276
-7,-103,Village P1,JJP,560,AO2,Gauls,5064,168,42747
20,-82,Village 01,Rancid,560,dudu,Gauls,3284,62,33941
34,-69,Village Crucio,Voldemort,560,Tribe Gauls,Gauls,2626,,30468
-85,-122,Village Nová Dedina,bier135,559,czsk,Romans,3291,49,65850
-71,9,Village FRAZAO,FRAZAO,559,KB,Romans,2232,53,28235
-54,-11,Village SaKaR-2,SaKaR,559,KB,Gauls,1182,53,21002
-29,-71,Village 01,Larson,559,AO2,Gauls,2649,168,30537
-4,-48,Village Mes,Grattox,559,AO2,Gauls,746,168,18889
3,-54,Village Effero,Effero,559,I.P,Teutons,1960,3,26450
21,-128,Village 01 Re chiquito,Chiquiton,559,P.A.,Romans,8429,160,49595
33,54,Village Voslov,VOSELCZ,559,CZ&SK,Teutons,1674,77,24801
-109,46,Village CEMITERIO,Pepes,558,RGR,Romans,6771,256,46579
-71,-119,Village pauk naselje,pauk,558,NKF-A,Gauls,9705,152,51502
-46,22,Village VOKOUNOV,vokoun,558,dudus,Gauls,1056,214,20343
-43,1,Village AKOUEDO,PetitBB,558,NKF,Gauls,576,65,18199
4,-59,Village Кендрисос,mil113,558,dudu,Romans,1194,62,21052
1,33,Village Serres,Unforgettable,558,W!LDS,Romans,456,39,17879
22,69,Village point,aajoaa,558,BTL,Gauls,2323,213,28845
25,154,Village UZAKDUR,uzakdur,558,ALH3,Gauls,12347,491,54559
-62,-39,Village 00,Gykke,557,AO,Gauls,2386,84,29158
-48,56,Village Fort 1,Huntsman7,557,SSQ2,Teutons,2420,206,29362
-13,-40,Village 01,slaskepeter,557,I.P,Romans,600,3,18295
-8,18,Village 888,CCC,557,SSQ,Gauls,63,14,63629
3,-86,Village 01,Pinguralla,557,P.A.,Gauls,3499,160,35205
6,41,Village Asya23 Köyü,Asya23,557,HZR2,Gauls,598,92,18285
32,-7,Village 1.Mordor,Rional91,557,D.H.,Romans,500,5,17963
-80,-31,Village I,K1Z1L,556,czsk,Teutons,396,49,34988
-64,14,Village Zeusz,Big,556,AO3,Romans,1813,223,25631
-18,32,Village ZbytečněDlohýNázev,Honz,556,HZR,Gauls,228,1,17517
-12,88,Village 01,Kenny,556,KB-2,Gauls,3799,118,37003
20,-36,Village Gytka [01],Gytautas,556,QoQ,Gauls,415,10,17788
-62,-43,Village I,tom1gun69,555,AO,Romans,2562,84,30151
-52,-49,Village 0-Turkuaz,Siyah,555,KB,Romans,2231,53,28234
-23,74,Village Origin,Sangiovo,555,SSQ,Teutons,2659,14,30568
10,46,Village Kitana,Kitana,555,HZR2,Romans,734,92,18832
19,-131,Village SOF1,airnastev,555,Aga,Romans,8663,560,50087
24,-47,Village Mal&#39;Ganis,Kphz,555,P.A,Teutons,783,61,57515
-191,-2,Village MILOVAN MIROSEVIC,halius,554,W!LDS,Romans,3983,39,62550
-177,-37,Village Åbo I,Jartsa,554,WF,Gauls,16678,328,59689
-93,-130,Village Red Zone House,Sabrina,554,MT,Romans,12967,257,55256
-49,42,Village Μεγιστίας,MolonLabe,554,Tribe Gauls,Gauls,360,,25229
-17,-33,Village 00-Free Palastine,Dragut,554,TR,Romans,293,28,17601
-100,-6,Village Crazyfizz Twitch.tv,Crazyfizz,553,NKF-A,Teutons,4822,152,42028
-76,21,Village Ferička vas,Rosske420,553,SSQ2,Romans,2806,206,31408
-67,-43,Village Ace Chemicals,Harley Quinn,553,AO,Teutons,3039,84,32718
-33,107,Village 01. Kharkanas,Kallor,553,KB-1,Gauls,6097,172,45452
-24,41,Village The Spawn,Lato,553,SSQ,Teutons,860,14,19462
-9,-38,Village Zagreb,Zunko,553,I.P,Gauls,334,3,17656
8,-70,Village -01-,Efnisien,553,SU,Romans,1989,174,26602
17,-37,Village TANK,Ataraxia,553,P.A,Teutons,161,61,57954
-63,-17,Village Nuggets,Jokic,552,AO2,Romans,1826,168,25684
-64,-12,Village CEMENTOV,cement,552,czsk,Romans,1863,49,25896
-10,-133,Village Kuğulu,erdii,552,Turan,Gauls,8755,105,50204
20,-48,Village Riley Reid,wariu5,552,PA,Gauls,59,43,19265
-175,140,Village Vesper,XAVO,551,SSQ2,Gauls,346,206,71723
-121,-78,Village lifemedMedikal Köyü,lifemedMedikal,551,Tribe Gauls,Gauls,10476,,52408
-75,47,Village 01,Kamikadze,551,Team,Romans,3666,52,36411
-81,113,Village 01,medelbar,551,SSQ2,Romans,9650,206,51442
-65,-41,Village Malmö,henke,551,AO,Teutons,985,84,30771
-16,-98,Village BrothersPT,BrothersPT,551,AO2,Teutons,4631,168,41484
15,181,Village Konya,punisher42,551,SSQ3,Teutons,16838,282,59883
24,-107,Village 01,Bds,551,PA,Romans,1249,43,45024
-65,-50,Village c 100,Cemsh,550,AO2,Gauls,3120,168,33193
-35,19,Village ACISIZ,ACISIZ,550,KB,Romans,479,53,17920
-19,186,Village Athens,Gefestidze,550,SSQ3,Romans,17755,282,61110
2,-114,Village Nejrychlejší spermie,Spajki,550,czsk,Teutons,6324,49,45896
8,-96,Village 00.Morgana,sativarious,550,dudu,Romans,4316,62,40136
-188,-114,Village 02. La plimbare,Naratorul,549,AO,Romans,1421,84,67338
-148,-102,Village Alpaka,Copa,549,TR_,Romans,16480,268,59476
-127,13,Village ***** ***,Miszka13,549,K.B,Romans,7999,357,48921
-90,-126,Village Galatasaray,Gakgo23,549,AO,Teutons,9272,84,65621
-90,-58,Village 01_Nový počátek,Tomahawk_CZE,549,czsk,Gauls,2860,49,44295
-78,-34,Village OmaPe,OmaPe,549,AO,Gauls,3033,84,34057
-52,37,Village Prima,Jankelot,549,SSQ2,Gauls,1757,206,25323
-8,-23,Village grey side 2,borneo,549,SSQ,Gauls,633,14,69201
15,29,Village Peet,Peet,549,Hi2.0,Teutons,356,432,17696
12,106,Village 01.KATMER,KATMER,549,TUR,Teutons,5549,57,44231
-152,30,Village Új falu,Paleee,548,W!LDS,Teutons,1169,39,62736
-128,-114,Village Čkyně,Stingger,548,czsk,Gauls,14872,49,57579
-115,92,Village 001,Strela_z_dela,548,SSQ,Romans,10862,14,52913
-112,-70,Village 1QG`s village,1QG,548,AO2,Gauls,8724,168,50158
-76,-29,Village prvni,hOrOr,548,czsk,Gauls,3526,49,35314
-73,-76,Village 01,kojot,548,czsk,Gauls,5354,49,43887
-45,-7,Village SZEGED,gyik1414,548,NKF-A,Gauls,809,152,19198
-48,61,Village Astérix,Asterix,548,SSQ3,Gauls,2694,282,31196
1,-51,Village Teddy`s village,Teddy,548,QoQ,Romans,934,10,19782
24,-109,Village Clasico,Clasico,548,dudu,Romans,6101,62,45459
-119,-41,Village 00,Keles61,547,KB,Gauls,7904,53,48773
-86,-50,Village [1] Sharks,Sharkx13,547,NKF,Romans,4721,65,41763
-75,-80,Village 00-Cheops !,Cheops,547,NKF-B,Teutons,6075,173,45391
-67,-52,Village Six-7,Six-7,547,czsk,Teutons,3363,49,34331
-60,-123,Village Shade`s village,Shade,547,AO3,Gauls,9401,223,51158
-29,-40,Village Bronx,filuta,547,czsk,Romans,1011,49,20133
5,-91,Village 00-RIBOU,RIBOU,547,dudu,Gauls,2961,62,37406
3,177,Village İstanbul,RusBeyi,547,SSQ3,Romans,15913,282,58850
17,-54,Village SmoothWolf`s village,SmoothWolf,547,D.H.,Gauls,1042,5,20272
29,-82,Village E1,unergründlich,547,dudu,Teutons,3589,62,35848
-158,24,Village Ordanos I,Araktis,546,K.B,Romans,12874,357,55149
-68,-2,Village Bulgaria,лудия,546,SSQ2,Romans,2027,206,26849
-72,76,Village Chao,ChaosZS,546,SSQ,Romans,5265,14,43645
-45,21,Village Anjo 1,Anjo,546,NKF-A,Teutons,2006,152,26723
-24,-41,Village Final_version3,Joshjos,546,I.P,Gauls,753,3,18923
-154,112,Village Citadel Optio,SirBroDog,545,K.B,Romans,18318,357,61789
-78,16,Village Doubravka,Novass,545,KB,Romans,2929,53,32123
-60,-34,Village yunuspolll Köyü,yunuspolll,545,KB,Romans,2114,53,27491
-15,-167,Village 01. Albeisa,simetra,545,IV-th,Gauls,14209,181,56818
-8,-51,Village Bestija,Bestija,545,AO2,Gauls,1029,168,20215
8,100,Village 2.Loki,Loki-dort,545,DEUS,Teutons,3769,50,64635
31,13,Village Andromeda,Lord,545,SSS,Romans,173,419,17450
200,70,Village Village de Ronan,Ronan,544,#ARV1,Gauls,22152,387,66695
-134,-46,Village LÍHEŇ ČERTŮ,Lucifer,544,czsk,Gauls,571,49,60266
-131,107,Village Revenclo,Shaamrock,544,SSQ2,Teutons,14420,206,57045
-92,87,Village Knokke,macronyx,544,SSQ3,Gauls,5403,282,66371
-86,142,Village SIA,VLADISS,544,SSQ,Gauls,13913,14,56463
-80,28,Village Vesnice: Micha,Micha,544,SSQ2,Teutons,3331,206,34172
-53,-99,Village Šilainiai,Reality,544,AO,Romans,6110,84,45483
-21,-118,Village 01 Rose,Gardener,544,I.P,Teutons,7104,3,47212
-12,60,Village Rom,Barbie,544,GER,Romans,1575,102,24113
2,-163,Village Galactica,Dodó98,544,AO3,Gauls,13388,223,55728
-3,178,Village Mustfaydin Köyü,Mustfaydin,544,IV-th,Romans,16057,181,59012
23,-80,Village Galion,Galitorn,544,dudu,Gauls,3213,62,33615
-123,-111,Village JEANCITO [1],jeancito25,543,TR_,Romans,14007,268,56569
-63,-152,Village woo,wooden,543,IV-th,Romans,13807,181,56350
-23,-179,Village FSW,4rlo,543,NKF-A,Romans,16355,152,59332
-20,-147,Village Base LoyalGeneral,LoyalGeneral,543,IV-th,Romans,11013,181,53103
-21,37,Village Dorf von Ow33nd,Ow33nd,543,Tribe Gauls,Gauls,603,,18302
-134,141,Village Aldeia do hamc73,hamc73,542,dudu,Romans,19299,62,63117
-51,11,Village Cien Komornika,gurnkeep,542,NKF,Romans,1366,65,22387
4,24,Village Starburster,Phantom,542,HZR,Teutons,11,1,59817
3,46,Village Daenerys,Sef,542,Hi2.0,Gauls,686,432,18582
30,6,Village Pakos,Pakos,542,Hi,Gauls,75,41,17347
-106,-6,Village Tammorax,Tammorax,541,NKF-A,Teutons,5502,152,44168
-104,63,Village JUSTO GIANI,halius,541,W!LDS,Romans,3983,39,47752
-61,-33,Village WHISPER`s,WHISPER,541,KB,Romans,2105,53,27426
-60,-6,Village Raccon City STR.Deff,SirSarge-stani,541,czsk,Romans,1525,49,23809
-2,64,Village Село од ракони,ракони,541,APEX,Gauls,1709,90,24988
20,-140,Village Aldea de pirenus,pirenus,541,AC33,Romans,9945,251,51805
29,23,Village 01,Cze,541,HZR2,Gauls,250,92,18243
-167,36,Village Tai 1,Tai,540,W!LDS,Gauls,1132,39,65518
-120,-37,Village Keralia,kirbyppp,540,NKF-B,Romans,7907,173,48776
